 课程名 授课教师 通过制/百分制 点名/签到 最终得分 我的评价 平时任务 期末考核 开课单位
 高级语言程序设计2-2 许静 百分制/绩点制 不签到 80-84/3.0-3.4 老师好 无 上机笔试 人工智能学院
   百分制/绩点制 几乎不点 90-94/4.0 老师很有趣也很愿意为同学们解答问题（可以约她打乒乓球） 会有一次小组合作出题的任务，上课结束后发给全班做练习，然后小组同学负责讲解 上机考试30%，闭卷笔试50% 人工智能学院
   百分制/绩点制 否 85-89/3.5-3.9 读ppt，人智特色班 简单 笔试加上机 人工智能学院
   百分制/绩点制 偶尔点 75以下/2.5以下 老师负责 无，只有分小组出题目的任务 较难，但会捞 人工智能学院
 电机拖动实验 段峰 百分制/绩点制 位置签到 95+ 助教给分很好 实验报告 无 人工智能学院
 机器学习实验 李欢 百分制/绩点制 纸质签到 95+ 老师很好，给分也好，平时把小实验的附加题做了几乎都95+ 每两三节课一个小实验，有附加题 大作业结课，无考试 人工智能学院
 高级语言程序设计2-1 许静,刘磊 百分制/绩点制 偶尔点名 75-79/2.5-2.9 课堂比较轻松 平时任务不多 统一考核 人工智能学院
   百分制/绩点制 几乎不点名，但是期中前那节课必点 85-89/3.5-3.9 主要靠自学，上机内容比课程提前 很少，课没下就能完成 上机+笔试，第一学期很简单的。 人工智能学院
 微分方程与复变函数 陈飞 百分制/绩点制 偶尔会点名，不会提前通知，但是可以通过其他机会把平时分补满，最后一节课老师会把平时分告诉大家，大部分同学平时分都是满的。 80-84/3.0-3.4 老师讲课比较清晰，会带着一起做题，大部分内容可以上课跟老师掌握。 作业比往年少了很多，但作业量还是不小。 计算量很大，题型较固定，可以参考往年题 人工智能学院
   百分制/绩点制 随机点名 95+ 老师讲的很好，但是课程有一定难度。幽默帅帅的男人，推荐。 内容不少，难度也不小，这个课学的内容就是很难的那种。 闭卷考试，难度挺大的，但是给分的时候应该是放了不少水。 人工智能学院
 认知科学基础 何昆鹏 百分制/绩点制 线上签到（有照片就行） 95+ 正如老师第一节课所说，是个水课hhh 基本没有，除非自己要求上台分享 三篇小作文节课，给分比较好 人工智能学院
 自动化与智能科学概论 刘景泰 百分制/绩点制 会点名，但老师人比较好，不太会影响最终成绩 80-84/3.0-3.4 老师人比较好，但课程要求较多（每周一篇1000字+的小论文，期末3000字+的手写论文），压分比较狠，很难拿4.0（一个班不超过2个），基本都是3.0上下浮动 每周一篇1000字+的论文 3000字手写论文 人工智能学院
   百分制/绩点制 无 75以下/2.5以下 史中史 每周一篇论文，又多又难，给分特别低 超长手写论文论文 人工智能学院
 高级语言程序设计2-1 沈玮 百分制/绩点制 签到 80-84/3.0-3.4 老师讲解细致，和高中老师方式很像 上学期不难 oj题目，机考，笔试， 人工智能学院
   百分制/绩点制 偶尔签到 75-79/2.5-2.9 老师人很好，授课能听懂，但是需要多自学 平时没任务 期末考试上机与纸面考试 人工智能学院
  孙宇 百分制/绩点制 基本不点名，点到没来也不会扣分 75-79/2.5-2.9 老师讲的很认真，把重点都能讲出来 平时没作业，会有上机课 闭卷考试，难度不大，平常好好学了都能拿不错的分数 人工智能学院
   百分制/绩点制 无 80-84/3.0-3.4 刚任教的老师,比较宽容,缺点就是上课挺无聊有点像在念PPT 无 上机考试+统一笔试 人工智能学院
   百分制/绩点制 完全不点 90-94/4.0 还不错，是新老师，很想教好课，但给分一般，作业+机考满分，期末考不清楚，大约90以上，最后才给了92，可能是c++普遍压分 不到10个oj题，压力不大 上机考+笔试 人工智能学院
   百分制/绩点制 从不点名签到，不对出勤做任何要求 85-89/3.5-3.9 老师有点小幽默，很负责任 平时任务要求很低，完全取决于自己 上机考试和期末笔试 人工智能学院
